time,row,user,id,mutator,watermark,mutation_A,mutation_B,choice
1723538865.7126408,731,Boran,1804415178,SentenceMutator,umd,0,20,answer1
1723538917.8000798,732,Boran,1433151637,WordMutator,umd,20,0,answer2
1723539040.938099,733,Boran,2651110292,SpanMutator,semstamp_lsh,0,10,tie
1723539102.506239,734,Boran,78956673,WordMutator,semstamp_lsh,0,20,answer1
1723539116.95973,735,Boran,2298180376,SpanMutator,semstamp_lsh,0,1,tie
1723539132.5475333,736,Boran,2276137578,SentenceMutator,umd,1,0,tie
1723539161.2672176,737,Boran,1954210594,SpanMutator,semstamp_lsh,1,0,tie
1723539174.2514286,738,Boran,2363080554,SpanMutator,umd,0,1,tie
1723539202.793963,739,Boran,514298844,SentenceMutator,semstamp_lsh,0,10,answer1
1723539598.3999758,740,Boran,1048677649,WordMutator,umd,0,10,answer1
1723539785.217724,741,Boran,1433151637,SpanMutator,umd,10,0,tie
1723539801.1331928,742,Boran,1954210594,SpanMutator,umd,1,0,tie
1723539813.3000815,743,Boran,1954210594,SentenceMutator,semstamp_lsh,10,0,answer2
1723539840.4120398,744,Boran,157287102,WordMutator,umd,0,1,answer1
1723567831.8655,745,Boran,408131242,WordMutator,umd,10,0,skipped
1723567856.5687432,746,Boran,2467656814,SentenceMutator,semstamp_lsh,1,0,tie
1723567863.6243615,747,Boran,1799741625,SentenceMutator,umd,1,0,skipped
1723567960.4357772,748,Boran,1366257021,SentenceMutator,semstamp_lsh,10,0,tie
1723567974.676737,749,Boran,3332530220,SentenceMutator,semstamp_lsh,0,1,tie
1723568021.0415232,750,Boran,321469753,SpanMutator,umd,0,20,answer1
1723568118.978444,751,Boran,3598699537,SentenceMutator,umd,0,20,tie
1723568187.8140345,752,Boran,3949048841,SentenceMutator,semstamp_lsh,20,0,tie
1723568210.349124,753,Boran,2276137578,WordMutator,umd,0,20,answer1
1723568275.109675,754,Boran,4292346386,SentenceMutator,umd,0,10,tie
1723570833.1214223,755,Boran,1335123275,SpanMutator,umd,20,0,tie
1723570878.7389712,756,Boran,1586391092,SpanMutator,umd,1,0,tie
1723570886.0049098,757,Boran,1799741625,SpanMutator,umd,0,1,skipped
1723570897.3804736,758,Boran,748106145,WordMutator,umd,20,0,answer2
1723570903.7072418,759,Boran,1799741625,WordMutator,semstamp_lsh,20,0,skipped
1723571036.424986,760,Boran,3126204522,WordMutator,semstamp_lsh,20,0,answer2
1723571075.6315446,761,Boran,4292346386,WordMutator,umd,0,20,answer1
1723571081.0007682,762,Boran,2971134321,WordMutator,semstamp_lsh,0,1,skipped
1723571133.1433911,763,Boran,3480799188,SentenceMutator,semstamp_lsh,0,1,tie
1723571139.8770504,764,Boran,1032963578,WordMutator,semstamp_lsh,0,10,answer1
1723571168.7363987,765,Boran,3480799188,SpanMutator,semstamp_lsh,0,20,answer1
1723571348.6530318,766,Boran,54523115,SpanMutator,umd,20,0,answer2
1723571528.1784048,767,Boran,3801768644,WordMutator,umd,20,0,answer2
1723571589.8410845,768,Boran,3884764694,SpanMutator,umd,1,0,tie
1723571603.0999668,769,Boran,54523115,SentenceMutator,umd,0,20,answer1
1723571614.1524374,770,Boran,1433151637,SpanMutator,umd,0,1,tie
1723571645.5563629,771,Boran,4267665021,SpanMutator,umd,0,1,answer1
1723571653.102453,772,Boran,3126204522,SpanMutator,semstamp_lsh,0,20,answer1
1723571700.885634,773,Boran,3740859354,WordMutator,semstamp_lsh,0,1,tie
1723571729.0482266,774,Boran,2468517263,WordMutator,umd,0,20,answer1
1723571742.715901,775,Boran,1555077172,SpanMutator,umd,0,20,answer1
1723572203.8916962,776,Boran,4292800712,SentenceMutator,umd,0,20,skipped
1723572212.8646195,777,Boran,305100096,WordMutator,semstamp_lsh,20,0,answer2
1723572413.6181166,778,Boran,1335123275,SentenceMutator,umd,10,0,tie
1723572422.855296,779,Boran,775297944,SpanMutator,umd,1,0,tie
1723572567.1833637,780,Boran,4097135081,WordMutator,semstamp_lsh,10,0,answer2
1723572596.9431946,781,Boran,701281102,WordMutator,umd,20,0,answer2
1723572611.6241057,782,Boran,389133706,WordMutator,umd,1,0,answer2
1723572636.8157008,783,Boran,3350112753,WordMutator,umd,0,10,answer1
1723572742.260867,784,Boran,626039013,SpanMutator,semstamp_lsh,20,0,tie
1723572757.3290925,785,Boran,4097135081,SpanMutator,umd,0,1,answer1
1723572769.5570335,786,Boran,514298844,WordMutator,semstamp_lsh,10,0,answer2
1723572805.6533918,787,Boran,2363080554,SentenceMutator,semstamp_lsh,0,10,answer1
1723572820.656679,788,Boran,2103580039,WordMutator,umd,20,0,answer2
1723572862.79364,789,Boran,4292800712,WordMutator,umd,10,0,skipped
1723572868.9811895,790,Boran,3350112753,SpanMutator,umd,1,0,tie
1723572876.9923708,791,Boran,3158391763,SentenceMutator,umd,10,0,skipped
1723573075.397325,792,Boran,2937827162,SentenceMutator,semstamp_lsh,0,20,tie
1723573094.6481876,793,Boran,3598699537,SentenceMutator,umd,10,0,tie
1723573103.4064467,794,Boran,3800930942,SpanMutator,umd,1,0,tie
1723573216.7999835,795,Boran,3943120934,SentenceMutator,umd,20,0,answer2
1723573271.109876,796,Boran,3485044667,WordMutator,semstamp_lsh,10,0,answer2
1723573281.8874192,797,Boran,4292346386,SentenceMutator,umd,1,0,tie
1723574333.1727085,705,jason,3103610995,SentenceMutator,semstamp_lsh,10,0,tie
1723574400.7107933,799,jason,389133706,SpanMutator,umd,0,10,tie
1723574420.9150412,800,jason,4267665021,SentenceMutator,umd,1,0,tie
1723574444.2876368,801,jason,3103610995,WordMutator,semstamp_lsh,0,10,answer1
1723574477.5311558,802,jason,3096214989,WordMutator,semstamp_lsh,1,0,answer2
1723574781.1547096,803,jason,2686573247,WordMutator,umd,0,20,answer1
1723574862.9828682,804,jason,2363080554,SpanMutator,umd,20,0,tie
1723574927.5780394,805,jason,3103610995,SentenceMutator,umd,1,0,tie
1723575010.2005758,806,jason,2549952481,SpanMutator,semstamp_lsh,0,10,answer1
1723575026.064413,807,jason,1586391092,SentenceMutator,umd,1,0,answer2
1723575075.0060136,808,jason,1717147012,SpanMutator,semstamp_lsh,0,10,answer1
1723575087.903143,809,jason,1717147012,SentenceMutator,semstamp_lsh,1,0,tie
1723575112.9434562,810,jason,3943120934,WordMutator,umd,0,1,tie
1723575170.2770102,811,jason,626039013,SpanMutator,umd,1,0,tie
1723575234.1364794,812,jason,3643961439,SpanMutator,semstamp_lsh,10,0,skipped
1723575247.1971407,813,jason,3800930942,WordMutator,umd,0,10,answer1
1723575295.5986314,814,jason,984857340,SentenceMutator,semstamp_lsh,0,20,answer1
1723575378.1849174,815,jason,3050541087,SpanMutator,umd,0,20,answer1
1723575395.481028,816,jason,54523115,WordMutator,umd,20,0,answer2
1723575414.0596852,798,Boran,1954210594,SpanMutator,semstamp_lsh,10,0,tie
1723575414.1593072,817,jason,1048677649,WordMutator,umd,1,0,answer2
1723575439.1055343,819,jason,1357737918,SentenceMutator,semstamp_lsh,10,0,skipped
1723575443.6969554,818,Boran,389133706,WordMutator,semstamp_lsh,10,0,answer2
1723575449.4472697,821,Boran,3598699537,SpanMutator,umd,1,0,tie
1723575461.8492055,822,Boran,389133706,SpanMutator,umd,1,0,tie
1723575472.9113152,823,Boran,3126507428,SpanMutator,umd,20,0,answer2
1723575481.6880822,820,jason,2480759274,SpanMutator,umd,1,0,answer2
1723575482.198713,824,Boran,3643961439,WordMutator,semstamp_lsh,0,10,skipped
1723575575.4081955,825,jason,3350112753,SpanMutator,umd,0,20,answer1
1723575605.5532565,826,Boran,2651110292,SpanMutator,semstamp_lsh,20,0,answer2
1723575618.07642,828,Boran,1357737918,SentenceMutator,semstamp_lsh,0,20,skipped
1723575631.168481,829,Boran,1804415178,WordMutator,umd,1,0,tie
1723575636.4223063,827,jason,748106145,SpanMutator,umd,0,20,answer1
1723575654.0316658,830,Boran,701281102,WordMutator,umd,10,0,answer2
1723575690.7156672,831,jason,1366257021,SpanMutator,semstamp_lsh,20,0,answer2
1723575732.64354,833,jason,3949048841,SpanMutator,semstamp_lsh,20,0,answer2
1723575769.8884056,834,jason,1335123275,WordMutator,umd,20,0,answer2
1723575785.7436583,832,Boran,2753526163,SentenceMutator,umd,0,10,tie
1723575800.7720563,836,Boran,3801768644,SentenceMutator,umd,20,0,answer2
1723575808.233207,837,Boran,4292800712,SentenceMutator,umd,10,0,skipped
1723575817.343426,835,jason,2296546760,WordMutator,umd,0,10,answer1
1723575824.9460182,839,jason,514298844,SpanMutator,semstamp_lsh,1,0,tie
1723575842.524085,838,Boran,775297944,SentenceMutator,umd,20,0,answer2
1723575849.4047098,841,Boran,1799741625,SpanMutator,umd,0,20,skipped
1723575864.9394498,842,Boran,984857340,SentenceMutator,semstamp_lsh,0,1,answer1
1723575869.730125,840,jason,2298180376,SentenceMutator,semstamp_lsh,20,0,answer2
1723575885.7386425,843,Boran,1804415178,WordMutator,umd,20,0,answer2
1723575897.3239524,845,Boran,2651110292,SpanMutator,semstamp_lsh,1,0,tie
1723575904.5704143,846,Boran,3643961439,SentenceMutator,semstamp_lsh,20,0,skipped
1723575919.7345138,847,Boran,3480799188,WordMutator,semstamp_lsh,1,0,tie
1723575927.7274926,848,Boran,514298844,SentenceMutator,semstamp_lsh,20,0,answer2
1723575963.5728116,849,Boran,3943120934,SentenceMutator,umd,0,1,answer1
1723575971.7661216,850,Boran,1717147012,SpanMutator,semstamp_lsh,0,1,tie
1723575992.40572,851,Boran,3949048841,SentenceMutator,semstamp_lsh,1,0,tie
1723576190.3821983,852,Boran,2480759274,SpanMutator,umd,0,20,answer1
1723576241.3214989,853,Boran,3458927301,WordMutator,umd,10,0,answer2
1723576250.6925218,854,Boran,2095526493,SpanMutator,umd,0,20,answer1
1723579775.2960389,704,Connor,3485044667,SentenceMutator,semstamp_lsh,0,10,answer1
1723579857.194523,856,Connor,3158391763,SentenceMutator,umd,0,1,answer1
1723579926.6597414,857,Connor,3485044667,WordMutator,semstamp_lsh,20,0,answer2
1723579977.3829043,858,Connor,3964704857,WordMutator,umd,0,1,answer1
1723580046.16051,859,Connor,1366257021,SpanMutator,semstamp_lsh,1,0,tie
1723580090.272089,860,Connor,2686573247,SpanMutator,umd,0,20,answer1
1723580262.400092,861,Connor,2686573247,WordMutator,umd,0,10,answer1
1723580278.883844,862,Connor,2298180376,WordMutator,semstamp_lsh,0,20,answer1
1723580470.5272307,863,Connor,3480799188,WordMutator,semstamp_lsh,20,0,answer2
1723580483.248169,864,Connor,3949048841,SpanMutator,semstamp_lsh,1,0,tie
1723580790.329493,865,Connor,2480759274,SentenceMutator,umd,0,10,answer1
1723580978.564227,866,Connor,1948070459,SpanMutator,umd,10,0,tie
1723581135.8554747,867,Connor,626039013,SpanMutator,semstamp_lsh,0,10,tie
1723581143.710868,868,Connor,748106145,SpanMutator,umd,1,0,tie
1723581280.7686117,869,Connor,2095526493,SentenceMutator,umd,10,0,tie
1723581430.4218335,870,Connor,701281102,SpanMutator,umd,0,10,answer1
1723581706.4078293,871,Connor,3126507428,SentenceMutator,umd,10,0,answer2
1723581727.4393137,872,Connor,3598699537,WordMutator,umd,10,0,answer2
1723581891.6505656,873,Connor,476518832,SentenceMutator,umd,0,1,answer1
1723581901.087693,874,Connor,2298180376,SentenceMutator,semstamp_lsh,10,0,answer2
1723582003.3839867,875,Connor,1954210594,WordMutator,umd,1,0,tie
1723582023.869524,876,Connor,1227567691,SpanMutator,umd,20,0,answer2
1723582041.9416094,877,Connor,3949048841,WordMutator,semstamp_lsh,1,0,answer2
1723582184.669688,878,Connor,2686573247,SpanMutator,umd,0,10,answer1
1723582278.1683598,879,Connor,1799741625,SpanMutator,semstamp_lsh,20,0,answer2
1723582390.7324142,880,Connor,2103580039,WordMutator,umd,1,0,answer2
1723582401.0049083,881,Connor,2363080554,SpanMutator,semstamp_lsh,1,0,tie
1723582565.3700628,882,Connor,3884764694,WordMutator,umd,10,0,answer2
1723582658.6141877,884,Connor,1366257021,WordMutator,semstamp_lsh,20,0,answer2
1723582812.218434,844,jason,626039013,SpanMutator,umd,0,10,tie
1723582823.9846787,886,jason,476518832,WordMutator,umd,20,0,skipped
1723582868.8025713,887,jason,3943120934,WordMutator,umd,0,10,answer1
1723582886.2605383,888,jason,3103610995,WordMutator,semstamp_lsh,0,20,answer1
1723582926.7523513,889,jason,2651110292,SentenceMutator,semstamp_lsh,20,0,answer2
1723582986.0037074,890,jason,3103610995,SpanMutator,umd,20,0,answer2
1723583005.011864,891,jason,2549952481,WordMutator,semstamp_lsh,0,1,answer1
1723583020.6396356,885,Connor,3943120934,SentenceMutator,umd,10,0,tie
